iso_country,iata_code,gps_code,timezone
AU,CXT,YCHT,Australia/Brisbane
AU,DCN,YCIN,Australia/Perth
AU,CKI,YCKI,Australia/Darwin
AU,CTN,YCKN,Australia/Brisbane
AU,CMQ,YCMT,Australia/Brisbane
AU,CMA,YCMU,Australia/Brisbane
AU,CML,YCMW,Australia/Brisbane
AU,NIF,YCNF,Australia/Perth
AU,CES,YCNK,Australia/Sydney
AU,CNB,YCNM,Australia/Sydney
AU,ODL,YCOD,Australia/Adelaide
AU,CUQ,YCOE,Australia/Brisbane
AU,CIE,YCOI,Australia/Perth
AU,OOM,YCOM,Australia/Sydney
AU,CDA,YCOO,Australia/Darwin
AU,CWW,YCOR,Australia/Sydney
AU,CFP,YCPN,Australia/Brisbane
AU,CYG,YCRG,Australia/Melbourne
AU,CXQ,YCRK,Australia/Perth
AU,CDQ,YCRY,Australia/Brisbane
AU,KCE,YCSV,Australia/Brisbane
AU,CMD,YCTM,Australia/Sydney
AU,CUG,YCUA,Australia/Sydney
AU,CUY,YCUE,Australia/Perth
AU,CJF,YCWA,Australia/Perth
AU,CWR,YCWI,Australia/Adelaide
AU,CCW,YCWL,Australia/Adelaide
AU,CWT,YCWR,Australia/Sydney
AU,COY,YCWY,Australia/Perth
AU,DJR,YDAJ,Australia/Brisbane
AU,DBY,YDAY,Australia/Brisbane
AU,DRN,YDBI,Australia/Brisbane
AU,DNB,YDBR,Australia/Brisbane
AU,DRB,YDBY,Australia/Perth
AU,DFP,YDDF,Australia/Brisbane
AU,DGD,YDGA,Australia/Perth
AU,DNG,YDGN,Australia/Perth
AU,DXD,YDIX,Australia/Brisbane
AU,DKI,YDKI,Australia/Lindeman
AU,DLK,YDLK,Australia/Adelaide
AU,DNQ,YDLQ,Australia/Sydney
AU,DDN,YDLT,Australia/Brisbane
AU,DLV,YDLV,Australia/Darwin
AU,DYW,YDLW,Australia/Darwin
AU,DMD,YDMG,Australia/Brisbane
AU,DVR,YDMN,Australia/Darwin
AU,NLF,YDNI,Pacific/Port_Moresby
AU,DRD,YDOR,Australia/Brisbane
AU,DVP,YDPD,Australia/Brisbane
AU,DPO,YDPO,Australia/Hobart
AU,DOX,YDRA,Australia/Perth
AU,DRY,YDRD,Australia/Perth
AU,DHD,YDRH,Australia/Brisbane
AU,DRR,YDRI,Australia/Brisbane
AU,SRR,YDUN,Australia/Brisbane
AU,DKV,YDVR,Australia/Darwin
AU,DYA,YDYS,Australia/Brisbane
AU,ECH,YECH,Australia/Melbourne
AU,EUC,YECL,Australia/Eucla
AU,ETD,YEDA,Australia/Adelaide
AU,ENB,YEEB,Australia/Perth
AU,EIH,YEIN,Australia/Brisbane
AU,ELC,YELD,Australia/Darwin
AU,EKD,YELK,Australia/Darwin
AU,EMD,YEML,Australia/Brisbane
PG,YEQ,AYYK,Pacific/Port_Moresby
AU,EDD,YERL,Australia/Darwin
AU,ERB,YERN,Australia/Adelaide
AU,ERQ,YESE,Australia/Brisbane
AU,EPR,YESP,Australia/Perth
AU,EVD,YEVA,Australia/Darwin
AU,EVH,YEVD,Australia/Sydney
AU,EXM,YEXM,Australia/Perth
AU,FRB,YFBS,Australia/Sydney
AU,KFE,YFDF,Australia/Perth
AU,FLY,YFIL,Australia/Sydney
AU,FLS,YFLI,Australia/Hobart
AU,FVL,YFLO,Australia/Perth
AU,FIK,YFNE,Australia/Darwin
AU,FOS,YFRT,Australia/Perth
AU,FVR,YFRV,Australia/Perth
AU,FOT,YFST,Australia/Sydney
AU,FIZ,YFTZ,Australia/Perth
AU,GBP,YGAM,Australia/Brisbane
AU,GAH,YGAY,Australia/Brisbane
AU,GBL,YGBI,Australia/Darwin
AU,GUH,YGDH,Australia/Sydney
AU,GOO,YGDI,Australia/Brisbane
AU,GDD,YGDN,Australia/Perth
AU,GGD,YGDS,Australia/Brisbane
AU,GET,YGEL,Australia/Perth
AU,GFN,YGFN,Australia/Sydney
AU,GBW,YGIA,Australia/Perth
AU,GBV,YGIB,Australia/Perth
AU,GKL,YGKL,Australia/Brisbane
AU,GLT,YGLA,Australia/Brisbane
AU,GUL,YGLB,Australia/Sydney
AU,GLG,YGLE,Australia/Brisbane
AU,GEX,YGLG,Australia/Brisbane
AU,GLI,YGLI,Australia/Sydney
AU,GLM,YGLO,Australia/Brisbane
CA,YGN,CYGN,America/Vancouver
AU,GFE,YGNF,Australia/Sydney
AU,GVP,YGNV,Australia/Brisbane
AU,GPD,YGON,Australia/Brisbane
AU,GPN,YGPT,Australia/Darwin
AU,GSC,YGSC,Australia/Perth
AU,GTE,YGTE,Australia/Darwin
AU,GFF,YGTH,Australia/Sydney
AU,GTT,YGTN,Australia/Brisbane
AU,GEE,YGTO,Australia/Hobart
AU,GYP,YGYM,Australia/Brisbane
AU,HWK,YHAW,Australia/Adelaide
AU,HXX,YHAY,Australia/Sydney
AU,HVB,YHBA,Australia/Brisbane
AU,HUB,YHBR,Australia/Darwin
AU,HRY,YHBY,Australia/Darwin
AU,HIP,YHDY,Australia/Brisbane
AU,HIG,YHHY,Australia/Brisbane
AU,HID,YHID,Australia/Brisbane
AU,HLL,YHIL,Australia/Perth
AU,HCQ,YHLC,Australia/Perth
AU,HMG,YHMB,Australia/Darwin
AU,HLT,YHML,Australia/Melbourne
AU,HOK,YHOO,Australia/Darwin
AU,MHU,YHOT,Australia/Melbourne
AU,HTU,YHPN,Australia/Melbourne
AU,HPE,YHPV,Australia/Brisbane
AU,HSM,YHSM,Australia/Melbourne
AU,HAT,YHTL,Australia/Brisbane
AU,HGD,YHUG,Australia/Brisbane
AU,IDK,YIDK,Australia/Adelaide
AU,IFL,YIFL,Australia/Brisbane
AU,IFF,YIFY,Australia/Brisbane
AU,IGH,YIGM,Australia/Brisbane
AU,IKP,YIKM,Australia/Brisbane
AU,INJ,YINJ,Australia/Brisbane
AU,INM,YINN,Australia/Brisbane
AU,IVW,YINW,Australia/Darwin
AU,ISI,YISF,Australia/Brisbane
AU,IVR,YIVL,Australia/Sydney
AU,JAB,YJAB,Australia/Darwin
AU,JUN,YJDA,Australia/Brisbane
AU,QJD,YJIN,Australia/Sydney
AU,JCK,YJLC,Australia/Brisbane
AU,JUR,YJNB,Australia/Perth
AU,UBU,YKAL,Australia/Perth
AU,KDB,YKBL,Australia/Perth
AU,KAX,YKBR,Australia/Perth
AU,KBY,YKBY,Australia/Adelaide
AU,KBJ,YKCA,Australia/Darwin
AU,KCS,YKCS,Australia/Darwin
AU,KRA,YKER,Australia/Melbourne
AU,KNS,YKII,Australia/Currie
AU,KBB,YKIR,Australia/Darwin
AU,KFG,YKKG,Australia/Darwin
AU,KOH,YKLA,Australia/Brisbane
AU,KKP,YKLB,Australia/Brisbane
AU,KRB,YKMB,Australia/Brisbane
AU,KML,YKML,Australia/Brisbane
AU,KPS,YKMP,Australia/Sydney
AU,KNI,YKNG,Australia/Perth
AU,KWM,YKOW,Australia/Brisbane
AU,KPP,YKPR,Australia/Brisbane
AU,KGY,YKRY,Australia/Brisbane
AU,KGC,YKSC,Australia/Adelaide
AU,KUG,YKUB,Australia/Brisbane
AU,KRD,YKUR,Australia/Darwin
AU,LWH,YLAH,Australia/Brisbane
AU,LGH,YLEC,Australia/Adelaide
AU,LNO,YLEO,Australia/Perth
AU,LEL,YLEV,Australia/Darwin
AU,LFP,YLFD,Australia/Brisbane
AU,LDH,YLHI,Australia/Lord_Howe
AU,IRG,YLHR,Australia/Brisbane
AU,LTP,YLHS,Australia/Brisbane
AU,LIB,YLIM,Australia/Darwin
AU,LDC,YLIN,Australia/Lindeman
AU,LSY,YLIS,Australia/Sydney
AU,LNH,YLKN,Australia/Darwin
AU,BBL,YLLE,Australia/Brisbane
AU,BEO,YLMQ,Australia/Sydney
AU,LKD,YLND,Australia/Brisbane
AU,LOC,YLOK,Australia/Adelaide
AU,LOA,YLOR,Australia/Brisbane
AU,LTV,YLOV,Australia/Brisbane
AU,LUU,YLRA,Australia/Brisbane
AU,LHG,YLRD,Australia/Sydney
AU,LRE,YLRE,Australia/Brisbane
AU,LUT,YLRS,Australia/Brisbane
AU,LER,YLST,Australia/Perth
AU,LVO,YLTN,Australia/Perth
AU,TGN,YLTV,Australia/Melbourne
AU,LZR,YLZI,Australia/Lindeman
AU,UBB,YMAA,Australia/Brisbane
AU,MYI,YMAE,Australia/Lindeman
AU,AVV,YMAV,Australia/Melbourne
AU,ABX,YMAY,Australia/Sydney
AU,MRG,YMBA,Australia/Brisbane
AU,MBB,YMBL,Australia/Perth
AU,XMC,YMCO,Australia/Melbourne
AU,MFP,YMCR,Australia/Darwin
AU,MLR,YMCT,Australia/Adelaide
AU,DGE,YMDG,Australia/Sydney
AU,MQA,YMDI,Australia/Perth
AU,MNW,YMDS,Australia/Darwin
AU,MKR,YMEK,Australia/Perth
AU,MEB,YMEN,Australia/Melbourne
AU,MIM,YMER,Australia/Sydney
AU,MLV,YMEU,Australia/Brisbane
AU,MGT,YMGB,Australia/Darwin
AU,MNG,YMGD,Australia/Darwin
AU,GSN,YMGN,Australia/Adelaide
AU,MGV,YMGR,Australia/Perth
AU,MQZ,YMGT,Australia/Perth
AU,MVU,YMGV,Australia/Brisbane
AU,HBA,YMHB,Australia/Hobart
AU,MHO,YMHO,Australia/Perth
AU,MCV,YMHU,Australia/Darwin
AU,MQL,YMIA,Australia/Melbourne
AU,XML,YMIN,Australia/Adelaide
AU,MIH,YMIP,Australia/Perth
AU,MTQ,YMIT,Australia/Brisbane
AU,MJP,YMJM,Australia/Perth
AU,WLE,YMLS,Australia/Brisbane
AU,LST,YMLT,Australia/Hobart
AU,MBW,YMMB,Australia/Melbourne
AU,WUI,YMMI,Australia/Perth
AU,MEL,YMML,Australia/Melbourne
AU,MMM,YMMU,Australia/Brisbane
AU,MTL,YMND,Australia/Sydney
AU,WME,YMNE,Australia/Perth
AU,ONR,YMNK,Australia/Brisbane
AU,MSF,YMNS,Australia/Darwin
AU,OXY,YMNY,Australia/Brisbane
AU,MMG,YMOG,Australia/Perth
AU,OOR,YMOO,Australia/Brisbane
AU,MRZ,YMOR,Australia/Sydney
AU,MET,YMOT,Australia/Brisbane
AU,MIN,YMPA,Australia/Adelaide
AU,MQE,YMQA,Australia/Darwin
AU,MOV,YMRB,Australia/Brisbane
AU,RRE,YMRE,Australia/Adelaide
AU,MWB,YMRW,Australia/Perth
AU,MYA,YMRY,Australia/Sydney
AU,MTD,YMSF,Australia/Darwin
AU,MIY,YMTA,Australia/Darwin
AU,UTB,YMTB,Australia/Brisbane
AU,MGB,YMTG,Australia/Adelaide
AU,ONG,YMTI,Australia/Brisbane
AU,MNQ,YMTO,Australia/Brisbane
AU,MUQ,YMUC,Australia/Perth
AU,MNE,YMUG,Australia/Adelaide
AU,MVK,YMUK,Australia/Adelaide
AU,MUP,YMUP,Australia/Darwin
AU,MKV,YMVG,Australia/Darwin
AU,MXU,YMWA,Australia/Perth
AU,MWT,YMWT,Australia/Adelaide
AU,MXD,YMWX,Australia/Brisbane
AU,MBH,YMYB,Australia/Brisbane
AU,RTY,YMYT,Australia/Adelaide
AU,NMR,YNAP,Australia/Brisbane
AU,NRA,YNAR,Australia/Sydney
AU,NAA,YNBR,Australia/Sydney
AU,RPM,YNGU,Australia/Darwin
AU,NBH,YNHS,Australia/Sydney
AU,NLS,YNIC,Australia/Perth
AU,NKB,YNKA,Australia/Perth
AU,NMP,YNMN,Australia/Brisbane
AU,NPP,YNPB,Australia/Darwin
AU,ABM,YNPE,Australia/Brisbane
AU,NAC,YNRC,Australia/Adelaide
AU,NRG,YNRG,Australia/Perth
AU,QRM,YNRM,Australia/Sydney
AU,RVT,YNRV,Australia/Perth
AU,NSV,YNSH,Australia/Brisbane
AU,NSM,YNSM,Australia/Perth
CN,YNT,ZSYT,Asia/Shanghai
AU,NTN,YNTN,Australia/Brisbane
AU,NUR,YNUB,Australia/Adelaide
AU,NLL,YNUL,Australia/Perth
AU,NUB,YNUM,Australia/Darwin
AU,UTD,YNUT,Australia/Darwin
AU,ZNE,YNWN,Australia/Perth
AU,NYN,YNYN,Australia/Sydney
AU,OPI,YOEN,Australia/Darwin
AU,XCO,YOLA,Australia/Melbourne
AU,OLP,YOLD,Australia/Adelaide
AU,ONS,YOLW,Australia/Perth
AU,ODD,YOOD,Australia/Adelaide
AU,MOO,YOOM,Australia/Adelaide
AU,RBS,YORB,Australia/Melbourne
AU,OAG,YORG,Australia/Sydney
AU,ODR,YORV,Australia/Perth
AU,OSO,YOSB,Australia/Brisbane
AU,OYN,YOUY,Australia/Melbourne
AU,ADL,YPAD,Australia/Adelaide
AU,PUG,YPAG,Australia/Adelaide
AU,PMK,YPAM,Australia/Lindeman
AU,PBO,YPBO,Australia/Perth
CC,CCK,YPCC,Indian/Cocos
AU,PDN,YPDA,Australia/Adelaide
AU,PDE,YPDI,Australia/Adelaide
AU,DRW,YPDN,Australia/Darwin
AU,PRD,YPDO,Australia/Perth
AU,GOV,YPGV,Australia/Darwin
AU,PPI,YPIR,Australia/Adelaide
AU,JAD,YPJT,Australia/Perth
AU,KTA,YPKA,Australia/Perth
AU,KGI,YPKG,Australia/Perth
AU,PKE,YPKS,Australia/Sydney
AU,PKT,YPKT,Australia/Darwin
AU,KNX,YPKU,Australia/Perth
AU,PLO,YPLC,Australia/Adelaide
AU,LEA,YPLM,Australia/Perth
AU,PXH,YPMH,Australia/Adelaide
AU,EDR,YPMP,Australia/Brisbane
AU,PQQ,YPMQ,Australia/Sydney
AU,PEY,YPNG,Australia/Adelaide
AU,PTJ,YPOD,Australia/Melbourne
AU,PHE,YPPD,Australia/Perth
AU,PER,YPPH,Australia/Perth
AU,PEA,YPSH,Australia/Adelaide
AU,KTR,YPTN,Australia/Darwin
AU,UMR,YPWR,Australia/Adelaide
CX,XCH,YPXM,Indian/Christmas
AU,UIR,YQDI,Australia/Sydney
AU,ULP,YQLP,Australia/Brisbane
AU,UEE,YQNS,Australia/Hobart
AU,RRV,YRBR,Australia/Darwin
AU,RMK,YREN,Australia/Adelaide
AU,RCM,YRMD,Australia/Brisbane
AU,RAM,YRNG,Australia/Darwin
AU,ROH,YROB,Australia/Brisbane
AU,RBU,YROE,Australia/Perth
AU,RBC,YROI,Australia/Melbourne
AU,RMA,YROM,Australia/Brisbane
AU,RPB,YRRB,Australia/Darwin
AU,RSB,YRSB,Australia/Brisbane
AU,RTS,YRTI,Australia/Perth
AU,RTP,YRTP,Australia/Brisbane
AU,RHL,YRYH,Australia/Perth
AU,NDS,YSAN,Australia/Perth
AU,BWU,YSBK,Australia/Sydney
AU,CBR,YSCB,Australia/Sydney
AU,WCD,YSCD,Australia/Perth
AU,CDU,YSCN,Australia/Sydney
AU,NSO,YSCO,Australia/Sydney
AU,SQC,YSCR,Australia/Perth
AU,DBO,YSDU,Australia/Sydney
AU,SGO,YSGE,Australia/Brisbane
AU,SIX,YSGT,Australia/Sydney
AU,ZGL,YSGW,Australia/Brisbane
AU,SGP,YSHG,Australia/Perth
AU,MJK,YSHK,Australia/Perth
AU,JHQ,YSHR,Australia/Brisbane
AU,SHT,YSHT,Australia/Melbourne
AU,SBR,YSII,Australia/Brisbane
AU,SIO,YSMI,Australia/Hobart
AU,SHU,YSMP,Australia/Darwin
AU,STH,YSMR,Australia/Brisbane
AU,SNB,YSNB,Australia/Darwin
NF,NLK,YSNF,Pacific/Norfolk
AU,NOA,YSNW,Australia/Sydney
AU,SNH,YSPE,Australia/Brisbane
AU,SCG,YSPK,Australia/Brisbane
AU,SHQ,YSPT,Australia/Brisbane
AU,KSV,YSPV,Australia/Brisbane
AU,XRH,YSRI,Australia/Sydney
AU,SRN,YSRN,Australia/Hobart
AU,SYD,YSSY,Australia/Sydney
AU,HLS,YSTH,Australia/Hobart
AU,STF,YSTI,Australia/Brisbane
AU,TMW,YSTW,Australia/Sydney
AU,SSP,YSVP,Australia/Brisbane
AU,WGA,YSWG,Australia/Sydney
AU,SWH,YSWH,Australia/Melbourne
AU,SWC,YSWL,Australia/Melbourne
AU,XTR,YTAA,Australia/Brisbane
AU,TBL,YTAB,Australia/Perth
AU,XTO,YTAM,Australia/Brisbane
AU,TAQ,YTAR,Australia/Adelaide
TH,PYX,VTBF,Asia/Bangkok
AU,TBK,YTBR,Australia/Darwin
AU,TDR,YTDR,Australia/Brisbane
AU,TQP,YTEE,Australia/Brisbane
AU,TEF,YTEF,Australia/Perth
AU,TEM,YTEM,Australia/Sydney
AU,TAN,YTGA,Australia/Brisbane
AU,XTG,YTGM,Australia/Brisbane
AU,GTS,YTGT,Australia/Darwin
AU,TDN,YTHD,Australia/Perth
AU,TYG,YTHY,Australia/Brisbane
AU,TYB,YTIB,Australia/Sydney
AU,TKY,YTKY,Australia/Perth
AU,PHQ,YTMO,Australia/Brisbane
AU,TUM,YTMU,Australia/Sydney
AU,TYP,YTMY,Australia/Darwin
AU,TXR,YTNB,Australia/Brisbane
AU,THG,YTNG,Australia/Brisbane
AU,TCA,YTNK,Australia/Darwin
AU,TCW,YTOC,Australia/Sydney
AU,TRO,YTRE,Australia/Sydney
AU,TTX,YTST,Australia/Perth
AU,TWB,YTWB,Australia/Brisbane
AU,UDA,YUDA,Australia/Brisbane
AU,CZY,YUNY,Australia/Brisbane
AU,USL,YUSL,Australia/Perth
AU,VCD,YVRD,Australia/Darwin
AU,VNR,YVRS,Australia/Brisbane
AU,WAU,YWAC,Australia/Darwin
AU,WLA,YWAL,Australia/Perth
AU,WAV,YWAV,Australia/Darwin
AU,WMB,YWBL,Australia/Melbourne
AU,SYU,YWBS,Australia/Brisbane
AU,WIO,YWCA,Australia/Sydney
AU,WLC,YWCH,Australia/Sydney
AU,WAZ,YWCK,Australia/Brisbane
AU,WND,YWDA,Australia/Perth
AU,WRN,YWDG,Australia/Perth
AU,WNR,YWDH,Australia/Brisbane
AU,WON,YWDL,Australia/Brisbane
AU,MFL,YWDV,Australia/Brisbane
AU,WGT,YWGT,Australia/Melbourne
AU,WYA,YWHA,Australia/Adelaide
AU,WSY,YWHI,Australia/Brisbane
AU,WIT,YWIT,Australia/Perth
AU,WKB,YWKB,Australia/Melbourne
AU,WGE,YWLG,Australia/Sydney
AU,NTL,YWLM,Australia/Sydney
AU,WUN,YWLU,Australia/Perth
AU,WPK,YWMP,Australia/Brisbane
AU,WDI,YWND,Australia/Brisbane
AU,WOL,YSHL,Australia/Sydney
AU,WLL,YWOR,Australia/Darwin
AU,QRR,YWRN,Australia/Sydney
AU,SXE,YWSL,Australia/Melbourne
AU,WLO,YWTL,Australia/Darwin
AU,WIN,YWTN,Australia/Brisbane
AU,WUD,YWUD,Australia/Adelaide
AU,WEW,YWWA,Australia/Sydney
AU,WRW,YWWG,Australia/Perth
AU,WWI,YWWI,Australia/Perth
AU,WWY,YWWL,Australia/Sydney
AU,WYN,YWYM,Australia/Perth
AU,BWT,YWYY,Australia/Hobart
CN,YYA,ZGYY,America/Vancouver
AU,YLG,YYAL,Australia/Perth
AU,OKR,YYKI,Australia/Brisbane
AU,KYF,YYLR,Australia/Perth
AU,XMY,YYMI,Australia/Lindeman
AU,YUE,YYND,Australia/Darwin
AU,NGA,YYNG,Australia/Sydney
AU,ORR,YYOR,Australia/Adelaide
AU,KYI,YYTA,Australia/Adelaide
US,KKI,Z13,America/Anchorage
US,BCC,Z48,America/Anchorage
US,JBT,Z59,America/Anchorage
US,CZP,Z71,America/Juneau
US,KBW,Z78,America/Anchorage
US,KBC,Z91,America/Anchorage
US,CZC,Z93,America/Anchorage
ZA,ULX,FAUS,Africa/Johannesburg
ZA,TDT,FATD,Africa/Johannesburg
ZA,SSX,FASP,Africa/Johannesburg
CN,PEK,ZBAA,Asia/Shanghai
CN,PKX,ZBAD,Asia/Shanghai
CN,CDE,ZBCD,Asia/Shanghai
CN,CIF,ZBCF,Asia/Shanghai
CN,CIH,ZBCZ,Asia/Shanghai
CN,BPE,ZBDH,Asia/Rangoon
CN,DSN,ZBDS,Asia/Shanghai
CN,DAT,ZBDT,Asia/Shanghai
CN,ERL,ZBER,Asia/Shanghai
CN,YIE,ZBES,Asia/Shanghai
CN,HDG,ZBHD,Asia/Shanghai
CN,HET,ZBHH,Asia/Shanghai
CN,HUO,ZBHZ,Asia/Shanghai
CN,HLD,ZBLA,Asia/Shanghai
CN,LFQ,ZBLF,Asia/Shanghai
CN,LLV,ZBLL,Asia/Shanghai
CN,NZH,ZBMZ,Asia/Shanghai
CN,NAY,ZBNY,Asia/Shanghai
CN,BAV,ZBOW,Asia/Shanghai
